00BCGT,Ward,Havering & Redbridge,Redbridge,VALENTINES,2518,8712,28.9%,Ken Livingstone - The Labour Party Candidate,70,19,607,73,1537,132,33,2471,0,0,24,0,23,47,208,28,398,339,535,360,113,1981,480,0,10,490,Labour Party,28,44,400,18,141,1505,219,2,10,16,58,12,32,2485,0,1,15,0,13,29,Labour,1225,373,605,127,67,26,29,,,17,,,12,,,2481,0,0,25,0,9,34,Mandy Richards,Roger Evans*,Farrukh Islam,Haroon Saad,Lawrence Webb,Robert Taylor,Malvin Brown,,,Richard Edmonds,,,Mark Twiddy,,
00BCGU,Ward,Havering & Redbridge,Redbridge,WANSTEAD,3322,7644,43.5%,Boris Johnson - The Conservative Party Candidate,185,17,1485,190,1227,105,56,3265,0,0,18,4,35,57,394,102,313,796,409,507,258,2779,483,1,2,486,Labour Party,43,44,1107,35,365,1312,148,7,11,36,163,1,8,3280,0,0,31,4,5,40,Labour,1414,1180,136,288,126,41,37,,,20,,,32,,,3274,0,0,40,3,4,47,Mandy Richards,Roger Evans*,Farrukh Islam,Haroon Saad,Lawrence Webb,Robert Taylor,Malvin Brown,,,Richard Edmonds,,,Mark Twiddy,,
00AY (Postal),Postal,Lambeth & Southwark,Lambeth,Postal votes - Lambeth,15847,26108,60.7%,Ken Livingstone - The Labour Party Candidate,759,116,5995,885,6515,1243,197,15710,1,6,65,4,61,137,1601,278,1953,2862,2740,3678,921,14033,1524,2,151,1677,Labour Party,142,243,4359,118,1760,6738,1599,46,90,130,373,12,46,15656,3,3,56,5,25,92,Labour,7271,4272,1803,1610,449,,,,,,,220,,,,15625,0,2,63,10,20,95,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYFZ,Ward,Lambeth & Southwark,Lambeth,Bishop's,2169,6538,33.2%,Ken Livingstone - The Labour Party Candidate,114,26,751,138,903,164,35,2131,0,0,8,4,26,38,217,57,228,414,346,437,117,1816,309,1,5,315,Labour Party,49,32,432,13,285,892,281,12,13,25,101,3,7,2145,0,0,17,3,4,24,Labour,962,418,362,271,88,,,,,,,40,,,,2141,0,0,17,3,8,28,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGA,Ward,Lambeth & Southwark,Lambeth,Brixton Hill,3475,10119,34.3%,Ken Livingstone - The Labour Party Candidate,198,9,851,313,1810,197,33,3411,0,0,18,7,39,64,339,46,293,773,764,632,109,2956,439,1,15,455,Labour Party,28,50,511,17,599,1775,266,4,15,73,69,1,6,3414,0,0,40,2,14,56,Labour,1898,482,303,541,72,,,,,,,101,,,,3397,0,0,51,5,17,73,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGB,Ward,Lambeth & Southwark,Lambeth,Clapham Common,2635,8321,31.7%,Boris Johnson - The Conservative Party Candidate,160,10,1247,164,877,119,19,2596,0,0,10,4,23,37,345,30,276,509,371,488,146,2165,425,1,5,431,Conservative Party,11,22,981,10,307,955,224,3,7,16,48,2,6,2592,0,1,36,2,4,43,Labour,987,976,252,293,41,,,,,,,33,,,,2582,0,0,41,4,6,51,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGC,Ward,Lambeth & Southwark,Lambeth,Clapham Town,2885,9298,31.0%,Boris Johnson - The Conservative Party Candidate,154,6,1204,188,1142,106,25,2825,0,0,13,11,36,60,341,45,245,571,422,569,124,2317,499,1,8,508,Labour Party,20,35,881,9,344,1235,218,4,8,19,69,1,5,2848,0,0,27,0,9,36,Labour,1294,911,216,312,57,,,,,,,46,,,,2836,0,0,41,0,7,48,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGD,Ward,Lambeth & Southwark,Lambeth,Coldharbour,3333,10004,33.3%,Ken Livingstone - The Labour Party Candidate,152,16,359,273,2330,133,9,3272,0,0,28,4,29,61,253,40,225,626,912,424,92,2572,665,0,35,700,Labour Party,20,49,207,10,448,2281,143,2,14,65,34,1,8,3282,0,0,34,1,16,51,Labour,2343,210,160,396,46,,,,,,,111,,,,3266,0,0,54,0,12,66,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGE,Ward,Lambeth & Southwark,Lambeth,Ferndale,3033,10227,29.7%,Ken Livingstone - The Labour Party Candidate,164,16,799,243,1590,132,19,2963,0,0,12,13,45,70,328,40,273,548,598,515,118,2420,523,1,19,543,Labour Party,23,31,544,15,421,1633,200,6,19,37,46,1,4,2980,0,1,35,2,15,53,Labour,1697,537,223,386,49,,,,,,,86,,,,2978,0,0,36,3,15,54,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGF,Ward,Lambeth & Southwark,Lambeth,Gipsy Hill,2916,8634,33.8%,Ken Livingstone - The Labour Party Candidate,153,19,798,176,1545,133,40,2864,0,1,21,6,24,52,315,50,278,643,510,461,121,2378,464,0,22,486,Labour Party,30,64,520,13,388,1554,158,6,13,38,90,1,7,2882,0,0,25,1,7,33,Labour,1713,539,148,333,81,,,,,,,65,,,,2879,0,0,29,1,7,37,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGG,Ward,Lambeth & Southwark,Lambeth,Herne Hill,3937,9763,40.3%,Ken Livingstone - The Labour Party Candidate,223,20,855,450,2084,225,25,3882,0,0,15,5,35,55,384,48,303,1058,805,663,108,3369,488,0,25,513,Labour Party,36,49,507,13,927,1939,260,4,23,75,67,2,2,3904,0,0,24,1,7,32,Labour,2174,498,289,783,69,,,,,,,82,,,,3895,0,0,32,2,6,40,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGH,Ward,Lambeth & Southwark,Lambeth,Knight's Hill,3041,8889,34.2%,Ken Livingstone - The Labour Party Candidate,142,24,756,195,1693,137,39,2986,0,0,14,4,37,55,275,50,277,610,517,508,140,2377,594,0,15,609,Labour Party,31,54,488,15,348,1738,174,6,17,37,94,1,6,3009,0,0,15,2,15,32,Labour,1860,503,210,295,78,,,,,,,59,,,,3005,0,0,23,1,12,36,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGJ,Ward,Lambeth & Southwark,Lambeth,Larkhall,3200,11184,28.6%,Ken Livingstone - The Labour Party Candidate,157,18,892,154,1703,179,24,3127,0,1,23,6,43,73,309,47,300,540,623,481,146,2446,661,0,20,681,Labour Party,21,56,603,14,337,1739,251,1,17,43,55,1,3,3141,0,0,40,3,16,59,Labour,1783,609,267,307,56,,,,,,,102,,,,3124,0,0,58,5,13,76,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGK,Ward,Lambeth & Southwark,Lambeth,Oval,3280,9586,34.2%,Ken Livingstone - The Labour Party Candidate,226,24,974,241,1491,213,45,3214,0,0,23,7,36,66,380,48,320,600,552,617,113,2630,557,1,26,584,Labour Party,39,49,626,14,460,1508,378,9,10,54,84,1,3,3235,0,0,37,1,6,44,Labour,1619,621,414,396,80,,,,,,,82,,,,3212,0,0,56,4,6,66,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGL,Ward,Lambeth & Southwark,Lambeth,Prince's,3653,9664,37.8%,Ken Livingstone - The Labour Party Candidate,194,32,1095,228,1775,230,41,3595,0,0,34,0,24,58,358,59,358,635,665,641,159,2875,687,3,30,720,Labour Party,48,43,710,22,423,1852,330,12,14,31,95,1,7,3588,0,0,39,4,19,62,Labour,1983,731,353,349,88,,,,,,,73,,,,3577,0,0,56,4,10,70,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGM,Ward,Lambeth & Southwark,Lambeth,St Leonard's,2772,9273,29.9%,Ken Livingstone - The Labour Party Candidate,177,19,952,194,1162,185,40,2729,0,0,17,3,23,43,326,32,292,563,427,536,123,2299,413,0,17,430,Labour Party,21,56,636,14,378,1159,313,4,8,37,96,0,13,2735,0,0,28,2,5,35,Labour,1223,633,375,359,81,,,,,,,56,,,,2727,0,0,38,3,3,44,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGN,Ward,Lambeth & Southwark,Lambeth,Stockwell,3253,9449,34.4%,Ken Livingstone - The Labour Party Candidate,129,21,878,196,1778,146,26,3174,0,0,38,8,33,79,311,55,321,488,646,555,120,2496,654,0,24,678,Labour Party,42,54,518,18,368,1796,256,10,9,37,65,1,4,3178,0,0,43,6,26,75,Labour,1857,506,301,347,63,,,,,,,82,,,,3156,0,0,56,7,32,95,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGP,Ward,Lambeth & Southwark,Lambeth,Streatham Hill,3071,9371,32.8%,Ken Livingstone - The Labour Party Candidate,168,18,988,231,1358,218,28,3009,0,0,22,1,39,62,356,33,272,615,529,598,136,2539,455,0,15,470,Labour Party,17,51,628,16,466,1360,359,11,12,28,68,0,7,3023,0,0,32,4,12,48,Labour,1450,617,421,392,73,,,,,,,67,,,,3020,0,0,37,3,11,51,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGQ,Ward,Lambeth & Southwark,Lambeth,Streatham South,2939,8877,33.1%,Ken Livingstone - The Labour Party Candidate,125,28,898,116,1577,106,34,2884,0,0,21,4,30,55,295,50,348,477,544,476,162,2352,512,0,20,532,Labour Party,43,72,573,22,243,1681,139,6,10,18,82,0,9,2898,0,0,34,1,5,40,Labour,1792,594,169,206,80,,,,,,,47,,,,2888,0,0,46,0,4,50,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGR,Ward,Lambeth & Southwark,Lambeth,Streatham Wells,2988,9257,32.3%,Ken Livingstone - The Labour Party Candidate,149,25,870,226,1436,208,27,2941,0,0,13,2,30,45,328,57,294,540,552,600,120,2491,425,0,25,450,Labour Party,42,31,522,20,412,1409,356,13,8,42,79,0,10,2944,0,0,36,0,8,44,Labour,1485,508,447,351,78,,,,,,,71,,,,2940,0,0,34,2,11,47,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGS,Ward,Lambeth & Southwark,Lambeth,Thornton,3073,8172,37.6%,Ken Livingstone - The Labour Party Candidate,150,16,1021,162,1493,125,29,2996,0,1,28,3,45,77,313,50,294,566,563,519,129,2434,544,0,18,562,Labour Party,30,46,709,18,341,1567,221,5,4,16,69,0,5,3031,0,0,26,2,13,41,Labour,1652,724,252,281,72,,,,,,,40,,,,3021,0,0,42,2,8,52,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGT,Ward,Lambeth & Southwark,Lambeth,Thurlow Park,3270,8291,39.4%,Ken Livingstone - The Labour Party Candidate,189,23,1061,304,1454,173,25,3229,0,0,11,5,25,41,390,51,247,778,550,555,130,2701,516,0,12,528,Labour Party,37,45,754,11,553,1415,250,7,9,51,90,1,6,3229,0,1,29,2,6,38,Labour,1587,783,254,453,78,,,,,,,60,,,,3215,0,0,39,3,10,52,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGU,Ward,Lambeth & Southwark,Lambeth,Tulse Hill,3556,9949,35.7%,Ken Livingstone - The Labour Party Candidate,155,13,628,340,2156,172,22,3486,0,0,21,5,44,70,335,42,274,765,776,554,100,2846,613,0,27,640,Labour Party,17,37,354,15,601,2102,217,3,12,64,67,1,8,3498,0,0,42,3,13,58,Labour,2233,345,242,518,59,,,,,,,95,,,,3492,0,0,46,1,16,63,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00AYGW,Ward,Lambeth & Southwark,Lambeth,Vassall,3032,9155,33.1%,Ken Livingstone - The Labour Party Candidate,155,10,708,246,1629,197,16,2961,0,0,25,4,42,71,257,44,288,512,606,504,110,2321,615,2,23,640,Labour Party,22,45,450,14,396,1617,326,4,9,51,44,1,8,2987,0,0,25,2,16,43,Labour,1683,430,379,336,57,,,,,,,82,,,,2967,0,0,43,2,18,63,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BE (Postal),Postal,Lambeth & Southwark,Southwark,Postal votes - Southwark,17336,26742,64.8%,Ken Livingstone - The Labour Party Candidate,690,222,6112,915,7594,1371,295,17199,0,2,69,7,59,137,1439,417,1964,2710,3278,3532,963,14303,2789,2,105,2896,Labour Party,286,360,4028,192,1661,7572,2111,104,113,143,504,8,47,17129,0,1,65,14,33,113,Labour,8149,3991,2436,1593,678,,,,,,,196,,,,17043,0,3,81,13,19,116,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGC,Ward,Lambeth & Southwark,Southwark,Brunswick Park,2990,8087,37.0%,Ken Livingstone - The Labour Party Candidate,117,13,529,289,1814,134,22,2918,0,0,16,11,45,72,238,24,269,648,675,414,91,2359,533,0,26,559,Labour Party,25,50,276,16,493,1788,174,3,12,50,47,0,8,2942,0,0,30,0,18,48,Labour,1922,278,192,429,51,,,,,,,62,,,,2934,0,0,49,1,6,56,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGD,Ward,Lambeth & Southwark,Southwark,Camberwell Green,3089,9110,33.9%,Ken Livingstone - The Labour Party Candidate,105,31,522,160,2056,118,30,3022,0,0,23,2,42,67,225,57,277,541,696,396,107,2299,676,1,46,723,Labour Party,50,49,270,20,303,2036,171,6,17,39,69,2,1,3033,0,0,32,2,21,55,Labour,2128,273,195,305,80,,,,,,,52,,,,3033,0,0,41,0,14,55,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGE,Ward,Lambeth & Southwark,Southwark,Cathedrals,3095,10317,30.0%,Ken Livingstone - The Labour Party Candidate,155,34,1060,211,1265,291,41,3057,0,0,15,4,18,37,302,75,308,570,496,711,133,2595,434,2,26,462,Labour Party,67,43,564,23,418,1126,624,10,16,42,96,3,13,3045,0,0,41,2,7,50,Labour,1218,568,728,364,100,,,,,,,51,,,,3029,0,1,60,2,2,65,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGF,Ward,Lambeth & Southwark,Southwark,Chaucer,3285,9603,34.2%,Ken Livingstone - The Labour Party Candidate,152,16,935,208,1523,343,39,3216,0,0,16,8,45,69,281,52,381,453,658,783,109,2717,470,1,28,499,Labour Party,27,43,515,23,374,1505,613,5,10,34,69,2,7,3227,0,0,47,0,11,58,Labour,1531,511,715,319,76,,,,,,,60,,,,3212,0,0,57,2,13,72,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGG,Ward,Lambeth & Southwark,Southwark,College,2906,7159,40.6%,Ken Livingstone - The Labour Party Candidate,157,24,1076,185,1240,145,44,2871,0,1,19,0,15,35,320,47,283,537,457,489,144,2277,586,1,7,594,Labour Party,31,50,789,14,367,1270,224,3,4,22,93,2,4,2873,0,1,25,2,5,33,Labour,1362,847,206,332,75,,,,,,,36,,,,2858,0,0,44,0,4,48,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGH,Ward,Lambeth & Southwark,Southwark,East Dulwich,3287,8085,40.7%,Ken Livingstone - The Labour Party Candidate,166,19,1046,320,1470,196,25,3242,0,0,14,1,29,44,383,41,283,805,560,637,110,2819,404,0,19,423,Labour Party,30,35,620,10,606,1427,361,8,8,54,85,1,11,3256,0,1,25,0,5,31,Labour,1541,612,432,532,62,,,,,,,59,,,,3238,0,0,41,4,3,48,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGJ,Ward,Lambeth & Southwark,Southwark,East Walworth,2407,6974,34.5%,Ken Livingstone - The Labour Party Candidate,83,23,552,123,1352,183,40,2356,0,0,21,1,29,51,159,63,254,349,529,449,102,1905,426,1,24,451,Labour Party,32,45,286,28,213,1296,327,9,13,32,88,0,0,2369,0,0,23,1,14,38,Labour,1348,295,390,204,88,,,,,,,37,,,,2362,0,0,34,1,10,45,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGK,Ward,Lambeth & Southwark,Southwark,Faraday,2302,7383,31.2%,Ken Livingstone - The Labour Party Candidate,76,25,414,112,1503,80,30,2240,0,0,13,8,41,62,166,58,219,336,634,301,100,1814,402,0,24,426,Labour Party,42,45,193,20,202,1517,113,9,14,24,78,0,3,2260,0,0,29,1,11,41,Labour,1575,203,145,208,86,,,,,,,45,,,,2262,0,0,32,1,6,39,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGL,Ward,Lambeth & Southwark,Southwark,Grange,2865,9666,29.6%,Ken Livingstone - The Labour Party Candidate,128,42,984,192,1144,266,65,2821,0,0,14,3,26,43,281,109,320,462,497,666,143,2478,338,0,5,343,Labour Party,75,36,557,20,348,1062,551,14,11,19,122,1,9,2825,0,0,29,3,8,40,Labour,1064,533,723,327,122,,,,,,,50,,,,2819,0,0,35,3,7,45,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGM,Ward,Lambeth & Southwark,Southwark,Livesey,2784,8226,33.8%,Ken Livingstone - The Labour Party Candidate,69,48,484,77,1903,74,33,2688,0,0,29,7,60,96,154,82,261,347,732,373,142,2091,559,1,37,597,Labour Party,68,60,239,26,177,1910,106,15,10,15,93,0,7,2726,0,0,38,1,19,58,Labour,1987,260,139,176,114,,,,,,,52,,,,2728,0,0,48,1,7,56,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGN,Ward,Lambeth & Southwark,Southwark,Newington,3347,9192,36.4%,Ken Livingstone - The Labour Party Candidate,145,39,741,228,1776,304,54,3287,0,0,24,3,33,60,279,71,341,528,683,593,109,2604,650,0,33,683,Labour Party,53,46,365,38,375,1734,498,16,17,51,105,1,4,3303,0,0,26,4,13,43,Labour,1786,364,567,376,114,,,,,,,74,,,,3281,0,0,48,3,12,63,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGP,Ward,Lambeth & Southwark,Southwark,Nunhead,2840,8230,34.5%,Ken Livingstone - The Labour Party Candidate,121,31,509,206,1793,114,27,2801,0,0,17,1,21,39,227,64,219,570,590,362,121,2153,623,0,25,648,Labour Party,32,59,277,20,353,1783,143,9,11,46,68,0,3,2804,0,0,25,2,9,36,Labour,1872,271,172,327,81,,,,,,,76,,,,2799,0,0,38,0,3,41,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGQ,Ward,Lambeth & Southwark,Southwark,Peckham,3008,8884,33.9%,Ken Livingstone - The Labour Party Candidate,72,13,380,100,2303,57,21,2946,0,0,24,9,29,62,216,39,302,384,911,322,89,2263,653,1,29,683,Labour Party,26,75,189,18,173,2290,84,6,10,34,34,1,8,2948,0,0,40,1,19,60,Labour,2388,195,101,166,47,,,,,,,44,,,,2941,0,0,52,2,12,66,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGR,Ward,Lambeth & Southwark,Southwark,Peckham Rye,3418,8569,39.9%,Ken Livingstone - The Labour Party Candidate,215,22,910,355,1679,153,32,3366,0,0,18,4,29,51,348,60,258,867,709,532,131,2905,439,0,22,461,Labour Party,38,45,585,19,660,1632,232,4,18,46,100,1,4,3384,0,0,23,2,9,34,Labour,1791,601,281,565,88,,,,,,,52,,,,3378,0,0,31,1,7,39,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGS,Ward,Lambeth & Southwark,Southwark,Riverside,2546,8354,30.5%,Boris Johnson - The Conservative Party Candidate,132,25,1148,134,800,224,38,2501,0,0,13,1,31,45,293,82,300,390,397,558,145,2165,319,1,16,336,Labour Party,55,23,724,27,285,750,488,9,14,22,104,1,4,2506,0,0,29,4,7,40,Labour,830,691,586,263,96,,,,,,,32,,,,2498,0,0,37,6,5,48,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGT,Ward,Lambeth & Southwark,Southwark,Rotherhithe,2429,7832,31.0%,Ken Livingstone - The Labour Party Candidate,116,50,866,116,971,213,49,2381,0,0,8,6,34,48,229,96,272,355,444,459,153,2008,363,0,10,373,Labour Party,87,49,450,26,237,921,440,24,8,20,127,3,3,2395,0,1,25,0,8,34,Labour,1022,470,510,234,117,,,,,,,30,,,,2383,0,0,44,1,1,46,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGU,Ward,Lambeth & Southwark,Southwark,South Bermondsey,2437,8026,30.4%,Ken Livingstone - The Labour Party Candidate,92,56,707,101,1087,268,57,2368,0,0,15,14,40,69,170,92,266,265,413,543,167,1916,438,1,13,452,Labour Party,106,49,304,37,167,1040,501,10,10,21,144,1,7,2397,0,0,28,0,12,40,Labour,1072,343,589,195,145,,,,,,,43,,,,2387,0,0,39,0,11,50,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGW,Ward,Lambeth & Southwark,Southwark,South Camberwell,3016,7856,38.4%,Ken Livingstone - The Labour Party Candidate,168,15,696,303,1617,151,20,2970,0,0,13,5,28,46,302,29,260,738,659,438,84,2510,451,0,9,460,Labour Party,23,78,387,12,532,1622,202,2,15,62,50,0,3,2988,0,0,22,3,3,28,Labour,1834,387,216,435,51,,,,,,,55,,,,2978,0,0,32,1,5,38,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGX,Ward,Lambeth & Southwark,Southwark,Surrey Docks,2275,7658,29.7%,Boris Johnson - The Conservative Party Candidate,107,38,1117,145,623,186,32,2248,0,0,2,7,18,27,268,84,297,314,347,497,161,1968,271,1,8,280,Conservative Party,80,40,653,22,260,595,457,13,5,20,101,1,1,2248,0,0,22,1,4,27,Conservative,641,644,576,248,102,,,,,,,23,,,,2234,0,0,33,3,4,40,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGY,Ward,Lambeth & Southwark,Southwark,The Lane,3622,9622,37.6%,Ken Livingstone - The Labour Party Candidate,190,23,699,321,2141,148,30,3552,0,0,20,14,36,70,314,58,307,820,798,496,107,2900,634,0,18,652,Labour Party,35,47,415,13,594,2083,221,7,14,64,56,1,5,3555,0,0,47,4,16,67,Labour,2222,414,241,539,60,,,,,,,70,,,,3546,0,0,60,5,10,75,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BEGZ,Ward,Lambeth & Southwark,Southwark,Village,3764,7277,51.7%,Boris Johnson - The Conservative Party Candidate,239,7,1789,290,1178,186,33,3722,0,0,13,2,26,41,511,44,323,852,458,804,162,3154,557,0,11,568,Conservative Party,11,50,1299,20,548,1270,385,4,4,44,98,1,3,3737,0,0,23,1,1,25,Labour,1410,1339,379,492,67,,,,,,,39,,,,3726,0,0,32,1,5,38,Val Shawcross*,Michael Mitchell,Rob Blackie,Jonathan Bartley,James Fluss,,,,,,,Daniel Lambert,,,
00BA (Postal),Postal,Merton & Wandsworth,Merton,Postal votes - Merton,11404,16100,70.8%,Boris Johnson - The Conservative Party Candidate,529,117,6192,319,3434,494,227,11312,0,2,31,3,56,92,1477,346,1403,1585,1637,2289,1034,9771,1537,0,4,1541,Conservative Party,188,245,5068,134,635,3573,754,43,44,47,475,65,35,11306,0,1,43,1,19,64,Conservative,3724,5311,967,626,373,,,,,,,66,,217,,11284,0,0,63,3,8,74,Leonie Cooper,Richard Tracey*,Lisa Smart,Roy Vickery,Mazhar Manzoor,,,,,,,James Martin,,Thamilini Kulendran,
00BAFX,Ward,Merton & Wandsworth,Merton,Abbey,2396,6760,35.4%,Boris Johnson - The Conservative Party Candidate,142,20,1065,129,832,112,47,2347,0,0,29,0,19,48,374,39,237,466,325,412,128,1981,363,0,3,366,Labour Party,28,32,780,18,272,880,199,6,6,19,94,10,8,2352,0,0,36,1,6,43,Labour,901,846,219,232,72,,,,,,,31,,47,,2348,0,0,41,0,7,48,Leonie Cooper,Richard Tracey*,Lisa Smart,Roy Vickery,Mazhar Manzoor,,,,,,,James Martin,,Thamilini Kulendran,
00BAFY,Ward,Merton & Wandsworth,Merton,Cannon Hill,2541,6360,40.0%,Boris Johnson - The Conservative Party Candidate,158,38,1257,99,763,95,81,2491,0,0,17,0,33,50,352,121,286,357,293,409,203,2021,467,0,3,470,Conservative Party,78,76,935,33,184,821,166,11,10,11,162,16,9,2512,0,0,25,1,3,29,Conservative,857,1050,185,182,128,,,,,,,26,,73,,2501,0,0,36,1,3,40,Leonie Cooper,Richard Tracey*,Lisa Smart,Roy Vickery,Mazhar Manzoor,,,,,,,James Martin,,Thamilini Kulendran,
00BAFZ,Ward,Merton & Wandsworth,Merton,Colliers Wood,2606,7280,35.8%,Ken Livingstone - The Labour Party Candidate,177,35,736,159,1338,91,36,2572,0,0,11,0,23,34,344,66,300,437,593,341,91,2172,398,0,2,400,Labour Party,47,62,493,17,315,1354,139,6,9,18,79,15,7,2561,0,0,30,0,15,45,Labour,1402,483,176,284,83,,,,,,,32,,91,,2551,0,0,42,0,13,55,Leonie Cooper,Richard Tracey*,Lisa Smart,Roy Vickery,Mazhar Manzoor,,,,,,,James Martin,,Thamilini Kulendran,
00BAGA,Ward,Merton & Wandsworth,Merton,Cricket Green,2516,7194,35.0%,Ken Livingstone - The Labour Party Candidate,107,48,620,47,1520,57,53,2452,0,0,28,0,35,63,228,114,273,263,682,265,125,1950,497,0,5,502,Labour Party,73,53,381,20,99,1600,54,13,7,23,124,16,9,2472,0,0,28,0,16,44,Labour,1601,429,79,110,86,,,,,,,41,,100,,2446,0,0,50,1,19,70,Leonie Cooper,Richard Tracey*,Lisa Smart,Roy Vickery,Mazhar Manzoor,,,,,,,James Martin,,Thamilini Kulendran,
